page,name,name_uncertain,parens,year,year_uncertain,tech,players,prod,notes,raw_line,disposition,catalog_slug,catalog_conf,catalog_maker,catalog_year,ipdb_id,ipdb_conf,ipdb_maker,opdb_id,review,verdict,verdict_why,final_catalog_slug,agent_fields,lineage,conflict,quote
ipdb-flipper-kit-italiani-non-identificati,Dig a Star,,,,,,,,(forse DAMA? forse grafica di Cortez?),Dig a Star,new-maker,dig-a-star,low,talleres-del-llobregat-sa-automaticos,1966,4422,low,"Talleres del Llobregat S.A. [Automaticos], of Barcelona, Spain [Trade Name: Automaticos]",,yes,create,"Parser matched the Spanish Automaticos 'Dig-A-Star' (ipdb 4422, 1966, catalog dig-a-star) — plausibly a different game, but the identity risk is real (tilt.it sourced its photo from eBay.it and only guesses at Dama). Before creating, compare tilt.it's photo with IPDB 4422 images; if identical, this row becomes exists(dig-a-star).",,"{""name"": ""Dig a Star"", ""year"": null, ""technology"": null, ""kit"": ""unknown"", ""lineage"": ""donor not stated; tilt.it floats Dama and Cortez as guesses"", ""brand"": ""none""}",donor not stated; tilt.it floats Dama and Cortez as guesses,,Dig a Star
ipdb-flipper-kit-italiani-non-identificati,The Royal,,,,,,,,,The Royal,new-maker,the-royal,low,,,6422,low,Unknown Manufacturer,,yes,exists,Catalog the-royal = ipdb 6422 (Unknown Manufacturer).,the-royal,,,,
ipdb-flipper-kit-italiani-non-identificati,Jolly Roger,,,,,,,,(kit for the Gottlieb’s “Harmony”/”Troubadour”),Jolly Roger,new-maker,jolly-roger-2,low,creative-products,,1314,low,"Williams Electronics, Incorporated (1967-1985) [Trade Name: Williams]",G4djP-MLnz0,yes,create,"Distinct from catalog jolly-roger (Williams, ipdb 1314) and jolly-roger-2 (Creative Products, ipdb 5862) — parser matched jolly-roger-2, wrong. No IPDB entry for the Italian kit.",,"{""name"": ""Jolly Roger"", ""year"": null, ""technology"": ""em (implied by donor)"", ""kit"": true, ""lineage"": ""kit for Gottlieb 'Harmony' (ipdb 1127, 1967) / 'Troubadour' (ipdb 2666, 1967)"", ""brand"": ""none""}","kit for Gottlieb 'Harmony' (ipdb 1127, 1967) / 'Troubadour' (ipdb 2666, 1967)",,Jolly Roger
ipdb-flipper-kit-italiani-non-identificati,Grand Slam,,,,,,,,(forse kit RMG per Ice Show Gottlieb),Grand Slam,new-maker,grand-slam-10,low,,,1074,low,D. Gottlieb & Company (1931-1977) [Trade Name: Gottlieb],G4PL3-MLeBP,yes,exists,"Catalog grand-slam-10 = ipdb 6996 (Unknown Manufacturer), the Gottlieb 'Ice Show (Italy)' conversion. Parser's displayed maker (Gottlieb 1953, ipdb 1074) was a red herring; the slug match itself is right. ATTRIBUTION TANGLE: this page guesses RMG; the rmg AND dama worksheet pages both list a Grand Slam (Ice Show); IPDB reports the silkscreening was by LORI (Lorenzo Rimondini). Keep the model maker-less and record all three leads; make sure rmg/dama page adjudicators do not create duplicates.",grand-slam-10,,,,
ipdb-flipper-kit-italiani-non-identificati,Countdown,,,,,,,,,Countdown,new-maker,,,,,,,,,,defer,Duplicate of an attributed listing: tilt.it's LORI page lists 'Count-down' among LORI's games (lori worksheet page has the row). Additionally the pasini page lists a separate 'Count Down' — the lori/pasini adjudicators must decide whether one or two products exist; creating a third maker-less 'Countdown' from this photo-only entry would only add noise.,,,,,
ipdb-flipper-kit-italiani-non-identificati,El Tigre,,,,,,,,(kit with ss scoring for em machines),El Tigre,new-maker,el-tigre,low,,1977,5297,low,Unknown Manufacturer,,yes,exists,"Catalog el-tigre = ipdb 5297 (Unknown Manufacturer, 1977). Extra lead for the playmec adjudicator: tilt.it's master list puts 'El Tigre' in the PLAYMEC section (1976?), and the playmec worksheet page claims it — while IPDB says the glass reads 'Manufactured by El Tigre and Co.'. Keep one model; attribution decision belongs with the playmec page row.",el-tigre,,,,
ipdb-flipper-kit-italiani-non-identificati,The Circus Tiger,,,,,,,,,The Circus Tiger,new-maker,the-circus-tiger,low,,,5215,low,Unknown Manufacturer,,yes,exists,Catalog the-circus-tiger = ipdb 5215 (Unknown Manufacturer).,the-circus-tiger,,,,
ipdb-flipper-kit-italiani-non-identificati,New City,,,,,,,,(kit from the early seventies for Williams’ games “Hot Line” and “Big Strike”. One of the most sexually evocating graphics of them all!)(art by Cortez?),New City,new-maker,new-city-2,low,procedimientos-electromagneticos-de-tanteo-y-color,1966,4401,med,"Dama S.R.L., of Milan, Italy (1970)",,yes,exists,"Catalog new-city = ipdb 4401, Dama S.R.L., 1970. Also on the dama worksheet page ('New City | Big Strike') — that attributed row is the primary; this row corroborates. Parser guessed new-city-2 (Spanish Petaco, ipdb 6225) — wrong.",new-city,,,,
ipdb-flipper-kit-italiani-non-identificati,"Vetro testata piu’ alto del precedente, probabilmente per flipper Williams dal vetro testata di misura differente",,,,,,,,,"Vetro testata piu’ alto del precedente, probabilmente per flipper Williams dal vetro testata di misura differente",new-maker,,,,,,,,,yes,noise,"Commentary line describing a second, taller backglass variant of the preceding New City kit — not a product. Record as a variant note on new-city.",,,,,
ipdb-flipper-kit-italiani-non-identificati,Mini Flipper,,,,,,,,"(from eBay.it – not a pinball backglass, but taken from some pinball videogame with score displays. Maybe from Spain.)",Mini Flipper,new-maker,mini-flipper,low,rumatic,,5368,low,"Rumatic, of Spain",,yes,exists,"Catalog mini-flipper = ipdb 5368, Rumatic of Spain. tilt.it itself says the image is not a pinball backglass and maybe Spanish — recommend the campaign make NO new claims from this row.",mini-flipper,,,,
ipdb-flipper-kit-italiani-non-identificati,Cosmos,,,,,,,,(art by “Mr Maze”?),Cosmos,new-maker,cosmos-2,low,renov-automatic-jolux,1969,572,low,Bally Manufacturing Corporation (1931-1983) [Trade Name: Bally],G5p2Y-MDqKz,yes,exists,"Catalog cosmos-3 = ipdb 5191 (Unknown Manufacturer, no notes) is the only unknown-maker Cosmos and plausibly this game, but IPDB 5191 carries no description to confirm. Verify against IPDB images before asserting the link; do not confuse with catalog cosmos (Bally, ipdb 572) or cosmos-2 (French Renov' Automatic, ipdb 5079). Parser guessed cosmos-2 — wrong.",cosmos-3,,,,
ipdb-flipper-kit-italiani-non-identificati,Bowling,,,,,,,,(kit for Gottlieb’s “Harmony”/”Troubadour”),Bowling,new-maker,bowling-2,low,fabrica-de-aparatos-electro-mecanicos-recreativos-sl-ofmadrid,,5380,low,Unknown Manufacturer,,yes,exists,"Catalog bowling = ipdb 5380 (Unknown Manufacturer, reportedly made in Italy, Gottlieb parts). Parser guessed bowling-2 (Spanish FAEMR, ipdb 6231) — wrong.",bowling,,,,
ipdb-flipper-kit-italiani-non-identificati,Big Sakem,,,,,,,,,Big Sakem,new-maker,big-sakem,low,ripepi,1974,5622,med,"Ripepi, of Messina, Italy",,yes,exists,"Catalog big-sakem = ipdb 5622, attributed by IPDB to Ripepi (Messina), 1974. ATTRIBUTION CONFLICT to record: tilt.it's master list credits Big Sakem to NORDAMATIC (Verona) — '1974 Big Sakem (Nordmatic - presentato alla 3a Enada)' — and the nordamatic worksheet page claims it; the playmec page separately lists 'Big Sakem (rigenerato)' 1973-74, i.e. refurbished by Playmec, not made. IPDB (Ripepi) vs tilt.it (Nordamatic) disagree on the maker; do not silently trust the current catalog attribution.",big-sakem,,,,
italiana-biliardi,Pin football,,,1976,,,,,,Pin football,new-maker,,,,,,,,,,create,,,"{""name"": ""Pin football"", ""year"": 1976, ""year_uncertain"": false, ""technology"": null, ""players"": null, ""production_month"": null, ""game_format"": ""pinball"", ""game_format_note"": ""No evidence it is anything but a (football-themed) flipper pinball; the cached page snapshot has no photos to check. The page lists '1976 | Pin football' twice — page furniture duplication, one machine only."", ""kit"": false, ""lineage"": null}",,,Pin football
lori,Top Hand,,“Serigrafia Lori”,,,,,,,Top Hand (“Serigrafia Lori”),exists,top-hand-4,high,lori,,4990,high,"LORI, of Bologna, Italy",G4EeX-MLzRl,,exists,parser high-confidence match,top-hand-4,,,,
lori,Jungle Life,,,,,,,,,Jungle Life,new-model-existing-maker,jungle-life-2,low,,,1337,low,D. Gottlieb & Company (1931-1977) [Trade Name: Gottlieb],G5B0y-MZeOe,yes,create,,,"{""name"": ""Jungle Life"", ""year"": null, ""year_uncertain"": true, ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Copy of Gottlieb's 1972 'Jungle Life' (ipdb 1337), fitting LORI's documented pattern of Gottlieb copies. Maker: LORI (catalog CE lori).""}","Copy of Gottlieb's 1972 'Jungle Life' (ipdb 1337), fitting LORI's documented pattern of Gottlieb copies. Maker: LORI (catalog CE lori).",,Jungle Life
lori,Count-Down,,,,,,,,,Count-Down,new-model-existing-maker,count-down-2,low,novamatic-spa,1970,4118,med,"Novamatic S.p.A., of Milan, Italy (1970)",G56zB-MLv9k,yes,create,,,"{""name"": ""Count-Down"", ""year"": null, ""year_uncertain"": true, ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Unknown original; shares its name with Novamatic's 1970 'Count Down' (ipdb 4118, catalog count-down-2) and with a Count Down on the Pasini page - relationship between the Italian Count Downs unresolved. Maker: LORI.""}","Unknown original; shares its name with Novamatic's 1970 'Count Down' (ipdb 4118, catalog count-down-2) and with a Count Down on the Pasini page - relationship between the Italian Count Downs unresolved. Maker: LORI.",,Count-Down
lori,KO,,,,,,,,,KO,new-model-existing-maker,,,,,,,,,,create,,,"{""name"": ""KO"", ""year"": null, ""year_uncertain"": true, ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Unknown; tilt gives only the name. Possibly related to a Knockout-family original (cf. Bensa's 1974 'KnoKOut', ipdb 5270), unverified. Maker: LORI.""}","Unknown; tilt gives only the name. Possibly related to a Knockout-family original (cf. Bensa's 1974 'KnoKOut', ipdb 5270), unverified. Maker: LORI.",,KO
lori,Space Orbit,,,,,,,,,Space Orbit,new-model-existing-maker,space-orbit-2,low,skillgame-dba-renato-montanari-giochi,1972,4783,med,"Skillgame d.b.a. Renato Montanari Giochi, of Bologna, Italy [Trade Name: R.M.G.]",G43WO-M1rdV,yes,create,,,"{""name"": ""Space Orbit"", ""year"": null, ""year_uncertain"": true, ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Copy of Gottlieb's 1972 'Space Orbit' (ipdb 2255). Catalog precedent for per-maker copies of this title: space-orbit-2 (Skillgame d.b.a. RMG, 4783) and space-orbit-3 (RMG, 5458). Maker: LORI.""}","Copy of Gottlieb's 1972 'Space Orbit' (ipdb 2255). Catalog precedent for per-maker copies of this title: space-orbit-2 (Skillgame d.b.a. RMG, 4783) and space-orbit-3 (RMG, 5458). Maker: LORI.",,Space Orbit
lori,Play Pool,,,,,,,,,Play Pool,exists,play-pool-2,high,lori,,5030,high,"LORI, of Bologna, Italy",G5n1Q-MXrnx,,exists,parser high-confidence match,play-pool-2,,,,
mambelli,Buck Rogers,,,,,,,,,Buck Rogers,exists,buck-rogers,high,l-v-mambelli,,4999,high,"L & V Mambelli, of Cesena, Italy [Trade Name: Mambelli]",GRw8o-MDxjq,,exists,parser high-confidence match,buck-rogers,,,,
mambelli,Gorgar,,kit for Jungle Life,,,,,,,Gorgar (kit for Jungle Life),new-model-existing-maker,gorgar,low,williams-electronics-incorporated,1979,1062,low,"Williams Electronics, Incorporated (1967-1985) [Trade Name: Williams]",G5zd6-MJVo4,yes,create,,,"{""name"": ""Gorgar"", ""year"": null, ""year_uncertain"": true, ""year_note"": ""after Williams' Gorgar (Dec 1979); Mambelli's KISS kit era, c. 1980"", ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": true, ""lineage"": ""Conversion kit for (Gottlieb's 1972) 'Jungle Life', with art after Williams' 1979 'Gorgar' (ipdb 1062). Exactly the L & V Mambelli pattern IPDB documents for its two known machines: Buck Rogers 4999 ('a conversion kit for Gottlieb's 1975 Tiger' with Gottlieb Buck Rogers art) and KISS 5002 ('a conversion of Gottlieb's 1972 Space Orbit' with Bally KISS-style art) - tilt's same page lists 'Kiss (kit for Space Orbit)'. Maker: L & V Mambelli, Cesena (catalog CE l-v-mambelli).""}","Conversion kit for (Gottlieb's 1972) 'Jungle Life', with art after Williams' 1979 'Gorgar' (ipdb 1062). Exactly the L & V Mambelli pattern IPDB documents for its two known machines: Buck Rogers 4999 ('a conversion kit for Gottlieb's 1975 Tiger' with Gottlieb Buck Rogers art) and KISS 5002 ('a conversion of Gottlieb's 1972 Space Orbit' with Bally KISS-style art) - tilt's same page lists 'Kiss (kit for Space Orbit)'. Maker: L & V Mambelli, Cesena (catalog CE l-v-mambelli).",,Gorgar (kit for Jungle Life)
mambelli,Kiss,,kit for Space Orbit,,,,,,(immagini dalla collezione di Red Ronnie),Kiss (kit for Space Orbit),exists,kiss-2,high,l-v-mambelli,,5002,high,"L & V Mambelli, of Cesena, Italy [Trade Name: Mambelli]",G4jXr-MQ6kz,,exists,parser high-confidence match,kiss-2,,,,
manilamatic,Lucky Man,,,1976,,,,,,Lucky Man,new-model-existing-maker,lucky-man,low,nordamatic,1976,3713,med,"Nordamatic, of Verona, Italy (1975-1979)",G5wLN-MJ2YO,yes,exists,"Catalog 'lucky-man' (nordamatic, ipdb 3713, opdb G5wLN-MJ2YO, EM, 2p, 1976). tilt lists 'Lucky Man' under BOTH Manilamatic ('1976 Lucky Man' — the only dated entry on the page) and Nordamatic (itmade.htm: '1976 … Lucky Man - em - 2p' under NORDAMATIC). Same name + same year + same country strongly suggests one machine with conflicting attribution, not two machines. Recommend NOT creating a Manilamatic duplicate; if anything, record the attribution conflict.",lucky-man,,,,
manilamatic,???,,,1976,,,,,flipper elettronico presentato ultimo giorno Enada III | designer Tito Bresca,??? – flipper elettronico presentato ultimo giorno Enada III – designer Tito Bresca,new-model-existing-maker,,,,,,,,,,defer,"Nameless machine — cannot create. Facts worth keeping for later: solid-state ('flipper elettronico'), presented on the last day of Enada III, designer Tito Bresca. NOTE a year problem: itmade.htm elsewhere dates Enada III to 1974 (Europlay 'Tic & Toc … oct. 1974 … presentato Enada III'; Nordamatic '1974 Big Sakem … presentato alla 3a Enada'), which conflicts with this page's 1976 header and would make an Italian solid-state machine implausibly early — one more reason to defer.",,,,,
manilamatic,Out Law,,copia del Gottlieb’s “Tag Team”,1976,,,,,,Out Law (copia del Gottlieb’s “Tag Team”),exists,out-law,high,mm-computer-games,1986,4425,high,"MM Computer Games, of Roma, Italy [Trade Name: ManilaMatic]",G41N8-MNEEk,,exists,parser high-confidence match,out-law,,,,
manilamatic,Defender,,copia del Gottlieb’s “Arena”,1976,,,,,,Defender (copia del Gottlieb’s “Arena”),exists,defender,high,mm-computer-games,1987,4428,high,"MM Computer Games, of Roma, Italy [Trade Name: ManilaMatic]",G5p7D-MJNVo,,exists,parser high-confidence match,defender,,,,
manilamatic,Joker,,copia del Gottlieb’s “Monte Carlo”,1976,,,,,,Joker (copia del Gottlieb’s “Monte Carlo”),new-model-existing-maker,joker-2,low,playmatic,1974,1304,low,D. Gottlieb & Company (1931-1977) [Trade Name: Gottlieb],G5vjP-M1rWj,yes,create,,,"{""name"": ""Joker"", ""maker_ce"": ""mm-computer-games (recommended over 'manilamatic' — see note)"", ""year"": null, ""year_uncertain"": true, ""year_note"": ""~1987-88 inferred: the copied original is Premier/Gottlieb's Feb 1987 'Monte Carlo', and ManilaMatic's sibling copies (Out Law=Tag-Team 1986, Defender=Arena 1987, Top Sound 1988) bracket it. The worksheet's 1976 is a parser artifact of the page's lone '1976' header (which belongs to Lucky Man)."", ""technology"": ""ss"", ""players"": null, ""players_note"": ""all six IPDB 'MM Computer Games' machines are 4p — plausible, not stated"", ""month"": null, ""game_format"": null, ""kit"": null, ""kit_note"": ""sibling ManilaMatic titles are full machines in IPDB; a backglass-copy/kit reading also circulates — leave open"", ""lineage"": ""Copy of Premier Technology (Gottlieb) 1987 'Monte Carlo' (ipdb 1622; catalog monte-carlo-gottlieb) — per the page: 'copia del Gottlieb’s “Monte Carlo”'. The 1987 SS Monte Carlo, not Bally's 1973 EM, is the right original given ManilaMatic's mid-80s Gottlieb-copy pattern.""}","Copy of Premier Technology (Gottlieb) 1987 'Monte Carlo' (ipdb 1622; catalog monte-carlo-gottlieb) — per the page: 'copia del Gottlieb’s “Monte Carlo”'. The 1987 SS Monte Carlo, not Bally's 1973 EM, is the right original given ManilaMatic's mid-80s Gottlieb-copy pattern.",,"Joker (copia del Gottlieb's ""Monte Carlo"")"
manilamatic,Pool Rabbit,,,1976,,,,,,Pool Rabbit,new-model-existing-maker,,,,,,,,,,create,,,"{""name"": ""Pool Rabbit"", ""maker_ce"": ""mm-computer-games (backglass is branded 'MM Computer Games' per VPForums)"", ""year"": null, ""year_uncertain"": true, ""year_note"": ""VPForums members say 1985; the Roger Rabbit-inspired backglass argues 1988+ (film released 1988); ManilaMatic's IPDB span is 1986-1988. Leave year unset or ~1988 uncertain."", ""technology"": ""ss"", ""technology_basis"": ""VPForums: 'The fluorescent display smacks a bit of later Gottlieb boards'"", ""players"": null, ""month"": null, ""game_format"": null, ""kit"": null, ""lineage"": null, ""lineage_note"": ""VPForums (hedged): 'the playfield is possibly a flipped “Eight Ball” layout' — do not assert""}",,,Pool Rabbit
manilamatic,Top Sound,,,1976,,,,,,Top Sound,exists,top-sound,high,mm-computer-games,1988,4431,high,"MM Computer Games, of Roma, Italy [Trade Name: ManilaMatic]",,,exists,parser high-confidence match,top-sound,,,,
md,Las Vegas,,,,,,,,,Las Vegas,new-model-existing-maker,las-vegas-2,low,mattel-electronics-company,1977,4068,med,"Dama S.R.L., of Milan, Italy (1970)",G4Jzo-MQ7jl,yes,exists,"Same machine as catalog 'Las Vegas' (dama-srl, 1970, ipdb 4068). The MD page describes Las Vegas as 'A conversion kit for Gottlieb's ""Electra Pool"". It consisted of a new backglass, and a self-adhesive sheet to be applied on the original playfield.' - IPDB 4068's Notes say, verbatim, 'A conversion kit for Gottlieb's 1965 Electra-Pool.' Identical machine.",las-vegas-3,,,,
md,"A conversion kit for Gottlieb’s “Electra Pool”. It consisted of a new backglass, and a self-adhesive sheet to be applied on the original playfield.",,,,,,,,,"A conversion kit for Gottlieb’s “Electra Pool”. It consisted of a new backglass, and a self-adhesive sheet to be applied on the original playfield.",new-model-existing-maker,,,,,,,,,yes,noise,"Descriptive prose for the Las Vegas line above it on the page, parsed as if it were a machine line. Keep as the verbatim quote for the Las Vegas row instead.",,,,,
model-racing,UFO,,video flipper,,,,,,,UFO (video flipper),exists,ufo,high,model-racing,,5314,high,"Model Racing, of Montemarciano - Ancona, Italy",,,exists,parser high-confidence match,ufo,,,,
model-racing,Satellite TV,,UFO re-run,,,,,,,Satellite TV (UFO re-run),new-model-existing-maker,,,,,,,,,,create,,,"{""name"": ""Satellite TV"", ""year"": null, ""year_uncertain"": true, ""technology"": ""ss"", ""technology_uncertain"": true, ""technology_note"": ""the base game UFO is a 'video flipper' (IPDB 5314 lists it SS)"", ""players"": null, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Re-run/re-release of Model Racing's own 'UFO' video flipper (catalog ufo, model-racing, ipdb 5314) - confirmed: catalog holds UFO under model-racing. Maker: Model Racing, Montemarciano (Ancona).""}","Re-run/re-release of Model Racing's own 'UFO' video flipper (catalog ufo, model-racing, ipdb 5314) - confirmed: catalog holds UFO under model-racing. Maker: Model Racing, Montemarciano (Ancona).",,Satellite TV (UFO re-run)
mondial-matic,Sisters,,Royal Pair,1979,,em,1,,,Sisters (Royal Pair) – em – 1p,exists,sisters,high,mondialmatic,,4108,high,"Mondialmatic, of Florence, Italy (1979)",G5WPp-MLyZJ,,exists,parser high-confidence match,sisters,,,,
mondial-matic,Take a card,,Texas Ranger,1979,,em,1,,,Take a card (Texas Ranger) – em – 1p,exists,take-a-card,high,mondialmatic,,4109,high,"Mondialmatic, of Florence, Italy (1979)",GrEXx-MJ5Yv,,exists,parser high-confidence match,take-a-card,,,,
mondial-matic,Big Dryvers,,Space Orbit,1979,,em,1,,,Big Dryvers (Space Orbit) – em – 1p,exists,big-dryvers,high,mondialmatic,,4110,high,"Mondialmatic, of Florence, Italy (1979)",G43WO-MJYYV,,exists,parser high-confidence match,big-dryvers,,,,
mondial-matic,Cleopatra,,Play Pool,1979,,em,1,,,Cleopatra (Play Pool) – em – 1p,exists,cleopatra-play-pool,high,mondialmatic,,4111,high,"Mondialmatic, of Florence, Italy (1979)",G5n1Q-MQPRP,,exists,parser high-confidence match,cleopatra-play-pool,,,,
mondial-matic,Lovers,,Sky Divers,1979,,em,1,,,Lovers (Sky Divers) – em – 1p,exists,lovers,high,mondialmatic,,4112,high,"Mondialmatic, of Florence, Italy (1979)",G4xlK-MJp6z,,exists,parser high-confidence match,lovers,,,,
mondial-matic,Jolly Joker,,,1979,,,,,,Jolly Joker,exists,jolly-joker-3,high,mondialmatic,1979,4113,high,"Mondialmatic, of Florence, Italy (1979)",GrlEB-ML0Pz,,exists,parser high-confidence match,jolly-joker-3,,,,
mondial-matic,The Best Jump,,,1979,,,,,,The Best Jump,exists,the-best-jump,high,mondialmatic,1979,4114,high,"Mondialmatic, of Florence, Italy (1979)",G5pnl-MDWyn,,exists,parser high-confidence match,the-best-jump,,,,
mrgame,Dakar,,,1988,,,,,,Dakar,exists,dakar,high,mr-game,,3629,high,"Mr. Game, of Bologna, Italy (1988-1990)",GR02j-MLy1Z,,exists,parser high-confidence match,dakar,,,,
mrgame,Motor Show,,,1989,,,,,,Motor Show,exists,motor-show,high,mr-game,,3631,high,"Mr. Game, of Bologna, Italy (1988-1990)",GRb2y-MZezV,,exists,parser high-confidence match,motor-show,,,,
mrgame,Mac Attack,,game and flyer design by Toni Ramunni,1989,,,,,,Mac Attack (game and flyer design by Toni Ramunni),exists,mac-attack,high,mr-game,1989,3604,high,"Mr. Game, of Bologna, Italy (1988-1990)",GrJ07-MjB7X,,exists,parser high-confidence match,mac-attack,,,,
mrgame,World Cup ’90,,game and flyer design by Toni Ramunni,1990,,,,,,World Cup ’90 (game and flyer design by Toni Ramunni),exists,world-cup-90,high,mr-game,1990,3603,high,"Mr. Game, of Bologna, Italy (1988-1990)",G56Y8-MDlqK,,exists,parser high-confidence match,world-cup-90,,,,
mrgame,Fast Track,,"low cost version of “Motor Show” for export to USA: b/w monitor, no videogames",1990,,,,,,"Fast Track (low cost version of “Motor Show” for export to USA: b/w monitor, no videogames)",exists,fast-track-2,high,mr-game,,5217,high,"Mr. Game, of Bologna, Italy (1988-1990)",,,exists,parser high-confidence match,fast-track-2,,,,
nordamatic,Big Sakem,,Nordamatic – presentato alla 3a Enada,1974,,,,,,Big Sakem (Nordamatic – presentato alla 3a Enada),new-model-existing-maker,big-sakem,low,ripepi,1974,5622,med,"Ripepi, of Messina, Italy",,yes,exists,"Same game as catalog 'Big Sakem' (ripepi, 1974, ipdb 5622, EM 1P - 'a 1-player copy of Gottlieb's 1974 Big Indian' per IPDB). Only one Big Sakem known; the Nordamatic page dates it 1974, matching.",big-sakem,,,,
nordamatic,Champion,,,1975,,em,1,,,Champion – em – 1p,exists,champion-replay-model,high,nordamatic,1975,487,low,Chicago Coin Machine Manufacturing Company (1932-1977),G5v11-ML0Nk,yes,exists,"Catalog 'Champion' replay model (nordamatic, 1975, ipdb 3693 'Champion (Replay Model)', EM 1P). Correct IPDB id is 3693, not the worksheet's 487 (Chicago Coin's 1949 Champion). Note the add-a-ball sibling also exists in the catalog (champion-add-a-ball-model, ipdb 6808); tilt's line does not distinguish the two.",champion-replay-model,,,,
nordamatic,Foot Baller,,,1975,,,,,,Foot Baller,exists,foot-baller,high,nordamatic,,4975,high,"Nordamatic, of Verona, Italy (1975-1979)",,,exists,parser high-confidence match,foot-baller,,,,
nordamatic,Explorer,,,1976,,em,1,,,Explorer – em – 1p,exists,explorer-2,high,nordamatic,1976,4117,high,"Nordamatic, of Verona, Italy (1975-1979)",G5VPX-MQjXJ,,exists,parser high-confidence match,explorer-2,,,,
nordamatic,Monte Carlo,,,1976,,em,1,,,Monte Carlo – em – 1p,exists,monte-carlo-5,high,nordamatic,1976,3746,high,"Nordamatic, of Verona, Italy (1975-1979)",G5Wl0-MJoR7,,exists,parser high-confidence match,monte-carlo-5,,,,
nordamatic,Lucky Man,,,1976,,em,2,,,Lucky Man – em – 2p,exists,lucky-man,high,nordamatic,1976,3713,high,"Nordamatic, of Verona, Italy (1975-1979)",G5wLN-MJ2YO,,exists,parser high-confidence match,lucky-man,,,,
nordamatic,Card Castle,,,1977,,em,1,,,Card Castle – em – 1p,exists,card-castle,high,nordamatic,1977,3677,high,"Nordamatic, of Verona, Italy (1975-1979)",GRodq-M5RY1,,exists,parser high-confidence match,card-castle,,,,
nordamatic,Saturn,,,1977,,em,1,,,Saturn – em – 1p,exists,saturn,high,nordamatic,1977,3723,high,"Nordamatic, of Verona, Italy (1975-1979)",G41bD-MQK0k,,exists,parser high-confidence match,saturn,,,,
nordamatic,Atlantis,,,1978,,em,1,,,Atlantis – em – 1p,exists,atlantis-3,high,nordamatic,1978,3690,high,"Nordamatic, of Verona, Italy (1975-1979)",G48OE-MD0bk,,exists,parser high-confidence match,atlantis-3,,,,
nordamatic,Devil,,,1978,,em,1,,,Devil – em – 1p,exists,devil,high,nordamatic,1978,3702,high,"Nordamatic, of Verona, Italy (1975-1979)",GRbJN-Mz2yK,,exists,parser high-confidence match,devil,,,,
nordamatic,Discomania,,,1979,,em,1,,,Discomania – em – 1p,exists,discomania,high,nordamatic,1979,6704,high,"Nordamatic, of Verona, Italy (1975-1979)",,,exists,parser high-confidence match,discomania,,,,
nordamatic,Antares,,,1979,,ss,4,,,Antares – ss – 4p,exists,antares,high,nordamatic,1979,3689,high,"Nordamatic, of Verona, Italy (1975-1979)",GRVyP-MW9ON,,exists,parser high-confidence match,antares,,,,
pasini,Old Bend,,,,,,,,,Old Bend,new-model-existing-maker,,,,,,,,,,exists,"Best match: catalog 'Big Bend' (pasini, ipdb 4734, Pasini EM 1P) - the only Pasini '...Bend' machine known anywhere. Naming conflict: tilt says 'Old Bend' (fitting Pasini's Old Gold / Old Time series), IPDB says 'Big Bend'. Confidence medium; if they turn out distinct, this becomes a create.",big-bend,,,,
pasini,Old Gold,,,,,,,,,Old Gold,exists,old-gold,high,pasini,1970,5948,high,"Pasini, of Bologna, Italy",,,exists,parser high-confidence match,old-gold,,,,
pasini,Old Time,,,,,,,,,Old Time,new-model-existing-maker,,,,,,,,,,create,,,"{""name"": ""Old Time"", ""year"": null, ""year_uncertain"": true, ""year_note"": ""Pasini's dated game (Old Gold) is 1970; artist signature 'Lore 70'"", ""technology"": ""em"", ""technology_uncertain"": true, ""players"": 1, ""players_uncertain"": true, ""month"": null, ""game_format"": ""pinball"", ""kit"": false, ""lineage"": ""Part of Pasini's 'Old ...' series (Old Bend, Old Gold, Old Time). Per tilt page comments these Bologna machines were hand-built from recovered parts of old American models ('flipper non originali, cioe' creati con parti di recupero da vecchi modelli americani... costruito praticamente a mano'). Maker: Pasini (catalog CE pasini).""}","Part of Pasini's 'Old ...' series (Old Bend, Old Gold, Old Time). Per tilt page comments these Bologna machines were hand-built from recovered parts of old American models ('flipper non originali, cioe' creati con parti di recupero da vecchi modelli americani... costruito praticamente a mano'). Maker: Pasini (catalog CE pasini).",,Old Time
